bali	b a l i ʔ
videoke	v i d j o k e
kromatiko	k ɾ o m a t i k o
bilingbiling	b i l i ŋ b i l i ŋ
binyag	b i n j a ɡ
maardil	m a ʔ a ɾ d i l
saklamento	s a k l a m e n t o
bayaran	b a j a ɾ a n
anghelika	ʔ a ŋ h e l i k a
sungal	s u ŋ ʔ a l
ike'y	ʔ i k e j
bayani	b a j a n i
palsipikadora	p a l s i p i k a d o ɾ a
inundasyon	ʔ i n u n d a s j o n
kakaragkarag	k a k a ɾ a ɡ k a ɾ a ɡ
polosirt	p o l o s i ɾ t
tsiklet	t͡ʃ i k l e t
mamuhunan	m a m u h u n a n
humirap	h u m i ɾ a p
angheliko	ʔ a ŋ h e l i k o
pakinig	p a k i n i ɡ
magkameron	m a ɡ k a m e ɾ o n
yorme	j o ɾ m e
habubos	h a b u b o s
siyota	s i o t a ʔ
ostrits	ʔ o s t ɾ i t͡ʃ
gilong	ɡ i l o ŋ
umpog	ʔ u m p o ɡ
sigam	s i ɡ a m
hipokrito	h i p o k ɾ i t o
alyansa	ʔ a l j a n s a
sipain	s i p a ʔ i n
malawig	m a l a w i ɡ
isadiwa	ʔ i s a d i w a ʔ
bungangero	b u ŋ a ŋ e ɾ o
kaberdehan	k a b e ɾ d e h a n
alakalakan	ʔ a l a k a l a k a n
palayok	p a l a j o k
maluwat	m a l u a t
abusera	ʔ a b u s e ɾ a
anulasyon	ʔ a n u l a s j o n
matsay	m a t͡ʃ a j
awa	ʔ a w a ʔ
sambal	s a m b a l
char	t͡ʃ a ɾ
sangyawa	s a ŋ j a w a ʔ
dakota	d a k o t a
abogasia	ʔ a b o ɡ a s i a
kusangloob	k u s a ŋ l o ʔ o b
translasyon	t ɾ a n s l a s j o n
magsuklay	m a ɡ s u k l a j
apendisitis	ʔ a p e n d i s i t i s
plaisdaan	p l a ʔ i s d a ʔ a n
mamawid	m a m a w i d
utoy	ʔ u t o j
anlupet	ʔ a n l u p e t
pananim	p a n a n i m
proteksiyon	p ɾ o t e k s i o n
sinapupo	s i n a p u p o
takip	t a k i p
taliktik	t a l i k t i k
ipoipo	ʔ i p o ʔ i p o
tuwi	t u i ʔ
antitetikal	ʔ a n t i t e t i k a l
balakubakin	b a l a k u b a k i n
buluranin	b u l u ɾ a n i n
mawalna	m a w a l n a ʔ
apatetiko	ʔ a p a t e t i k o
palar	p a l a ɾ
sandatahan	s a n d a t a h a n
muryatiko	m u ɾ j a t i k o
tingig	t i ŋ i ɡ
tinedyer	t i n ʔ e d j e ɾ
prangko	p ɾ a ŋ k o
katiyaw	k a t i a w
litak	l i t a k
ipagwagi	ʔ i p a ɡ w a ɡ i ʔ
kwalta	k w a l t a
ulol	ʔ u l ʔ o l
lusubin	l u s u b i n
bilingguwal	b i l i ŋ ɡ u a l
apatnapu't	ʔ a p a t n a p u t
akademika	ʔ a k a d e m i k a
aldyebra	ʔ a l d j e b ɾ a
imbak	ʔ i m b a k
amputasyon	ʔ a m p u t a s j o n
pagsasagitna	p a ɡ s a s a ɡ i t n a ʔ
antiepileptiko	ʔ a n t i ʔ e p i l e p t i k o
iglap	ʔ i ɡ l a p
sawing	s a w i ŋ
kumpidante	k u m p i d a n t e
aligandero	ʔ a l i ɡ a n d e ɾ o
tunggali	t u ŋ ɡ a l i ʔ
ahon	ʔ a h o n
shokoy	ʃ o k o j
paskil	p a s k i l
emyenda	ʔ e m j e n d a
malagwero	m a l a ɡ w e ɾ o
mortwaryo	m o ɾ t w a ɾ j o
kabilugan	k a b i l u ɡ a n
bagang	b a ɡ ʔ a ŋ
masusukal	m a s u s u k a l
magaral	m a ɡ ʔ a ɾ a l
namamanglaw	n a m a m a ŋ l a w
antipolo	ʔ a n t i p o l o
lako	l a k o ʔ
makibahagi	m a k i b a h a ɡ i
hardinera	h a ɾ d i n e ɾ a
dalubwika	d a l u b w i k a ʔ
konsenti	k o n s e n t i
papalitadahan	p a p a l i t a d a h a n
abangan	ʔ a b a ŋ a n
kasubha	k a s u b h a ʔ
ehersito	ʔ e h e ɾ s i t o
idi	ʔ i d i
daloy	d a l o j
lalaban	l a l a b a n
hampaslupa	h a m p a s l u p a ʔ
bargeyn	b a ɾ ɡ e j n
kable	k a b l e
katsismisan	k a t͡ʃ i s m i s a n
tukador	t u k a d o ɾ
istirera	ʔ i s t i ɾ e ɾ a
sinukin	s i n ʔ u k i n
paraanin	p a ɾ a ʔ a n i n
kapuwang	k a p u a ŋ
binubuluran	b i n u b u l u ɾ a n
idroheno	ʔ i d ɾ o h e n o
kipangkipang	k i p a ŋ k i p a ŋ
dampot	d a m p o t
sitsaron	s i t͡ʃ a ɾ o n
rebokada	ɾ e b o k a d a
alkimiya	ʔ a l k i m i a
duplikeyt	d u p l i k e j t
sibilisado	s i b i l i s a d o
dikin	d i k i n
kalapatihan	k a l a p a t i h a n
pasyal	p a s j a l
ideyolohiya	ʔ i d e o l o h i a
kapat	k a p a t
kompyuter	k o m p j u t e ɾ
babarya	b a b a ɾ j a
pinilakangtabing	p i n i l a k a ŋ t a b i ŋ
mababa	m a b a b a ʔ
pananalapi	p a n a n a l a p i ʔ
patahimikin	p a t a h i m i k i n
ihap	ʔ i h a p
salaghati	s a l a ɡ h a t i ʔ
gipit	ɡ i p i t
karelebo	k a ɾ e l e b o
optalmolohiya	ʔ o p t a l m o l o h i a
teknikolor	t e k n i k o l o ɾ
balabiga	b a l a b i ɡ a ʔ
liwaliw	l i w a l i w
sibo	s i b o
iagpang	ʔ i ʔ a ɡ p a ŋ
yaong	j a ʔ o ŋ
bakay	b a k a j
magsandok	m a ɡ s a n d o k
mankumunidad	m a ŋ k u m u n i d a d
lupak	l u p a k
sabsidya	s a b s i d j a
talurang	t a l u ɾ a ŋ
magugulo	m a ɡ u ɡ u l o
trapesoyde	t ɾ a p e s o j d e
eskotado	ʔ e s k o t a d o
manginsulto	m a ŋ ʔ i n s u l t o
ganito	ɡ a n i t o
tagasuporta	t a ɡ a s u p o ɾ t a
bagongahon	b a ɡ o ŋ ʔ a h o n
osyosero	ʔ o s j o s e ɾ o
palsipikado	p a l s i p i k a d o
abukanin	ʔ a b u k a n i n
kumpanya	k u m p a n j a
liho	l i h o ʔ
hanya	h a n j a ʔ
dyodyologin	d j o d j o l o ɡ i n
abugada	ʔ a b u ɡ a d a
moralistiko	m o ɾ a l i s t i k o
magalay	m a ɡ ʔ a l a j
dinawak	d i n a w a k
lodi	l o d i
magmanubalang	m a ɡ m a n u b a l a ŋ
kalimbahinlihim	k a l i m b a h i n l i h i m
bahanda	b a h a n d a ʔ
sanrok	s a n ɾ o k
bumusina	b u m u s i n a
tagigapay	t a ɡ i ɡ a p a j
hipno	h i p n o
kabalyero	k a b a l j e ɾ o
bitaog	b i t a ʔ o ɡ
ibilis	ʔ i b i l i s
salitanghiram	s a l i t a ŋ h i ɾ a m
magkamabutihan	m a ɡ k a m a b u t i h a n
ametista	ʔ a m e t i s t a
reyno	ɾ e j n o
antibayotiko	ʔ a n t i b a j o t i k o
alkantarilya	ʔ a l k a n t a ɾ i l j a
dungon	d u ŋ o n
botogs	b o t o ɡ s
implwensya	ʔ i m p l w e n s j a
agwaburikada	ʔ a ɡ w a b u ɾ i k a d a
pamumuo	p a m u m u ʔ o ʔ
prilanser	p ɾ i l a n s e ɾ
supla	s u p l a
ilap	ʔ i l a p
arimuhan	ʔ a ɾ i m u h a n
kagagawan	k a ɡ a ɡ a w a n
anlakas	ʔ a n l a k a s
adisinwebe	ʔ a d i s i n w e b e
tuwabak	t u a b a k
sipon	s i p o n
luhaan	l u h a ʔ a n
mabintog	m a b i n t o ɡ
kapukan	k a p u k a n
katanggaptanggap	k a t a ŋ ɡ a p t a ŋ ɡ a p
matatag	m a t a t a ɡ
kawa	k a w a
mawsoleo	m a w s o l e o
abeynte	ʔ a b e j n t e
lulot	l u l o t
kondesa	k o n d e s a
bisti	b i s t i
maluwang	m a l u a ŋ
bahid	b a h i d
kiyampong	k i a m p o ŋ
akbar	ʔ a k b a ɾ
tagahugas	t a ɡ a h u ɡ a s
maghalabos	m a ɡ h a l a b o s
iuwi	ʔ i ʔ u i ʔ
kuwestiyoneyr	k u e s t i o n e j ɾ
sima	s i m a ʔ
luwat	l u a t
rebolber	ɾ e b o l b e ɾ
kampanya	k a m p a n j a
bilinggwal	b i l i ŋ ɡ w a l
dyarea	d j a ɾ e a
pasaring	p a s a ɾ i ŋ
ruwina	ɾ u i n a
katawan	k a t a w ʔ a n
kolorete	k o l o ɾ e t e
kumupas	k u m u p a s
imbisible	ʔ i m b i s i b l e
landi	l a n d i ʔ
pasensyosa	p a s e n s j o s a
pinagaganda	p i n a ɡ a ɡ a n d a
bangus	b a ŋ u s
mandurukot	m a n d u ɾ u k o t
manigaw	m a n i ɡ a w
papansin	p a p a n s i n
tiyaga	t i a ɡ a ʔ
atim	ʔ a t i m
satelait	s a t e l a j t
pagsasabansa	p a ɡ s a s a b a n s a ʔ
jaket	d͡ʒ a k e t
isulat	ʔ i s u l a t
radyetor	ɾ a d j e t o ɾ
maaapektuhan	m a ʔ a ʔ a p e k t u h a n
pumisil	p u m i s i l
sapodilya	s a p o d i l j a
itapat	ʔ i t a p a t
kamagaaral	k a m a ɡ ʔ a ʔ a ɾ a l
badha	b a d h a ʔ
ritrato	ɾ i t ɾ a t o
umento	ʔ u m e n t o
matitibay	m a t i t i b a j
balbula	b a l b u l a
tadyak	t a d j a k
sasak	s a s a k
aoro	ʔ a o ɾ o
mirakulo	m i ɾ a k u l o
naytklab	n a j t k l a b
apelido	ʔ a p e l i d o
palatumbasan	p a l a t u m b a s a n
konsentidora	k o n s e n t i d o ɾ a
tiyanak	t i a n a k
watak	w a t a k
muskada	m u s k a d a
notipikasyon	n o t i p i k a s j o n
talataan	t a l a t a ʔ a n
kapisanan	k a p i s a n a n
ambisyosa	ʔ a m b i s j o s a
pamimilosopo	p a m i m i l o s o p o
biki	b i k i ʔ
aplikey	ʔ a p l i k e j
teyp	t e j p
silohiya	s i l o h i a
magkatalingpuso	m a ɡ k a t a l i ŋ p u s o ʔ
galakgak	ɡ a l a k ɡ a k
hangarin	h a ŋ a ɾ i n
kaliya	k a l i a ʔ
lamang	l a m a ŋ
maaklat	m a ʔ a k l a t
tawge	t a w ɡ e
kurarap	k u ɾ a ɾ a p
busan	b u s a n
gewang	ɡ e w a ŋ
iskotada	ʔ i s k o t a d a
misimpormasyon	m i s i m p o ɾ m a s j o n
istariray	ʔ i s t a ɾ i ɾ a j
kandililya	k a n d i l i l j a
talasukatan	t a l a s u k a t a n
ima	ʔ i m a ʔ
kabatakangkumot	k a b a t a k a ŋ k u m o t
ulongbubong	ʔ u l o ŋ b u b o ŋ
warak	w a ɾ a k
goldpis	ɡ o l d p i s
turnilyo	t u ɾ n i l j o
nakapuputangina	n a k a p u p u t a ŋ i n a
porener	p o ɾ e n e ɾ
arat	ʔ a ɾ a t
fluwido	f l u i d o
inipit	ʔ i n i p i t
malabuhok	m a l a b u h o k
asibal	ʔ a s i b a l
ponda	p o n d a
madalas	m a d a l a s
pumaroon	p u m a ɾ o ʔ o n
palamigin	p a l a m i ɡ i n
haybulog	h a j b u l o ɡ
manlisik	m a n l i s i k
magpakamatay	m a ɡ p a k a m a t a j
pagongpagungan	p a ɡ o ŋ p a ɡ u ŋ a n
kunwa	k u n w a ʔ
almohasa	ʔ a l m o h a s a
tahandas	t a h a n d a s
ardilya	ʔ a ɾ d i l j a
awdyens	ʔ a w d j e n s
tibong	t i b o ŋ
lawak	l a w a k
alkalinisado	ʔ a l k a l i n i s a d o
inangdiwa	ʔ i n a ŋ d i w a ʔ
saog	s a ʔ o ɡ
kinding	k i n d i ŋ
hingan	h i ŋ ʔ a n
diskuwalipika	d i s k u a l i p i k a
abugado	ʔ a b u ɡ a d o
sentensiyador	s e n t e n s i a d o ɾ
bakubako	b a k u ʔ b a k o ʔ
anayad	ʔ a n a j a d
iskulptura	ʔ i s k u l p t u ɾ a
habi	h a b i
dagdagyaman	d a ɡ d a ɡ j a m a n
kangkungan	k a ŋ k u ŋ a n
ratipika	ɾ a t i p i k a
iskawt	ʔ i s k a w t
palang	p a l a ŋ
pandekrema	p a n d e k ɾ e m a
tataghay	t a t a ɡ h a j
ahenho	ʔ a h e n h o
niyugan	n i u ɡ a n
krisopraso	k ɾ i s o p ɾ a s o
peminino	p e m i n i n o
subsidyo	s u b s i d j o
suskrisyon	s u s k ɾ i s j o n
matulog	m a t u l o ɡ
kasiraan	k a s i ɾ a ʔ a n
mapagmataas	m a p a ɡ m a t a ʔ a s
amenorea	ʔ a m e n o ɾ e a
aksido	ʔ a k s i d o
hahagkan	h a h a ɡ k a n
pampook	p a m p o ʔ o k
mamaraka	m a m a ɾ a k a
ihambing	ʔ i h a m b i ŋ
biskotso	b i s k o t͡ʃ o
medrinyake	m e d ɾ i n j a k e
manlimos	m a n l i m o s
selda	s e l d a
biringhe	b i ɾ i ŋ h e
lamanglupa	l a m a ŋ l u p a ʔ
matabsing	m a t a b s i ŋ
baino	b a ʔ i n o
kaha	k a h a
agnos	ʔ a ɡ n o s
koles	k o l e s
katulunan	k a t u l u n a n
lipya	l i p j a ʔ
desgrasyada	d e s ɡ ɾ a s j a d a
bumoto	b u m o t o
dike	d i k e
dambana	d a m b a n a ʔ
tigis	t i ɡ i s
beterinaryo	b e t e ɾ i n a ɾ j o
bisaklat	b i s a k l a t
tingwirin	t i ŋ w i ɾ i n
paguwi	p a ɡ ʔ u i ʔ
bituwin	b i t u i n
menora	m e n o ɾ a
ariin	ʔ a ɾ i ʔ i n
pangkomunidad	p a ŋ k o m u n i d a d
halata	h a l a t a ʔ
pugo	p u ɡ o ʔ
magistambay	m a ɡ ʔ i s t a m b a j
langkayan	l a ŋ k a j a n
tropiko	t ɾ o p i k o
hambo	h a m b o
kayuran	k a j u ɾ a n
mangibabaw	m a ŋ i b a b a w
kinalunesan	k i n a l u n e s a n
koteho	k o t e h o
antesedente	ʔ a n t e s e d e n t e
tiyubibo	t i u b i b o
pagpipintura	p a ɡ p i p i n t u ɾ a
moryon	m o ɾ j o n
korida	k o ɾ i d a
pasabi	p a s a b i
tagdan	t a ɡ d a n
handak	h a n d a k
lambat	l a m b a t
pag	p a ɡ
ipaayos	ʔ i p a ʔ a j o s
kaplamuman	k a p l a m u m a n
salimpusa	s a l i m p u s a ʔ
inmortalidad	ʔ i n m o ɾ t a l i d a d
maghinto	m a ɡ h i n t o ʔ
langaylangayan	l a ŋ a j l a ŋ a j a n
kumpitiw	k u m p i t i w
taranta	t a ɾ a n t a
hanggang	h a ŋ ɡ a ŋ
magpapastel	m a ɡ p a p a s t e l
ipagsanggalang	ʔ i p a ɡ s a ŋ ɡ a l a ŋ
kalipa	k a l i p a
embahada	ʔ e m b a h a d a
aporista	ʔ a p o ɾ i s t a
magribyu	m a ɡ ɾ i b j u
reyal	ɾ e a l
aghamwika	ʔ a ɡ h a m w i k a ʔ
isoli	ʔ i s o l i ʔ
gramar	ɡ ɾ a m a ɾ
palo	p a l o ʔ
yare	j a ɾ e
kinilig	k i n i l i ɡ
satambal	s a t a m b a l
tsekerd	t͡ʃ e k e ɾ d
mapuknat	m a p u k n a t
dungaw	d u ŋ a w
sintang	s i n t a ŋ
moskete	m o s k e t e
anaklang	ʔ a n a k l a ŋ
suwertihin	s u e ɾ t i h i n
padalahangliham	p a d a l a h a ŋ l i h a m
hinlalaki	h i n l a l a k i
ipitan	ʔ i p i t a n
maligaya	m a l i ɡ a j a
mamiminyag	m a m i m i n j a ɡ
bulsa	b u l s a
kuramos	k u ɾ a m o s
balakat	b a l a k a t
kikilan	k i k i l a n
patuloy	p a t u l o j
yagang	j a ɡ a ŋ
maadhika	m a ʔ a d h i k a ʔ
ipasimula	ʔ i p a s i m u l a ʔ
sumigwa	s u m i ɡ w a
agwadero	ʔ a ɡ w a d e ɾ o
mausoleo	m a w s o l e o
magbaon	m a ɡ b a ʔ o n
malanasi	m a l a n a s i ʔ
kaniguan	k a n i ɡ u ʔ a n
historya	h i s t o ɾ j a
paritaan	p a ɾ i t a ʔ a n
sapinan	s a p i n a n
lago	l a ɡ o ʔ
lumagkit	l u m a ɡ k i t
iskeptiko	ʔ i s k e p t i k o
bisnis	b i s n i s
daglat	d a ɡ l a t
makalawa	m a k a l a w a
maghiganti	m a ɡ h i ɡ a n t i
bungulan	b u ŋ u l a n
kakatuwa	k a k a t u a ʔ
yantas	j a n t a s
magaway	m a ɡ ʔ a w a j
dismayado	d i s m a j a d o
indayog	ʔ i n d a j o ɡ
dalubagham	d a l u b ʔ a ɡ h a m
kitse	k i t͡ʃ e
tungag	t u ŋ a ɡ
abseso	ʔ a b s e s o
dayigdig	d a j i ɡ d i ɡ
ikunwa	ʔ i k u n w a ʔ
sayote	s a j o t e
dayalek	d a j a l e k
bumbong	b u m b o ŋ
alingawngaw	ʔ a l i ŋ a w ŋ a w
kumpidensiyal	k u m p i d e n s i a l
amperahe	ʔ a m p e ɾ a h e
orgulyo	ʔ o ɾ ɡ u l j o
raun	ɾ a w n
punla	p u n l a ʔ
mura	m u ɾ a ʔ
makakalikasan	m a k a k a l i k a s a n
habonete	h a b o n e t e
undas	ʔ u n d a s
umagaw	ʔ u m a ɡ a w
lunademyel	l u n a d e m j e l
huegodetoro	h u e ɡ o d e t o ɾ o
onomatopeyiko	ʔ o n o m a t o p e j i k o
tibtib	t i b t i b
hasain	h a s a ʔ i n
pananampalataya	p a n a n a m p a l a t a j a
tuwalya	t u a l j a
daluwa	d a l u a
pambata	p a m b a t a ʔ
daranghita	d a ɾ a ŋ h i t a
pribatisasyon	p ɾ i b a t i s a s j o n
tungayaw	t u ŋ a j a w
lehiya	l e h i a
plahiyador	p l a h i a d o ɾ
makatulog	m a k a t u l o ɡ
akademiko	ʔ a k a d e m i k o
magrasal	m a ɡ ɾ a s a l
kapalaluan	k a p a l a l u ʔ a n
dekuwerdas	d e k u e ɾ d a s
abunkolokal	ʔ a b u ŋ k o l o k a l
kalimaras	k a l i m a ɾ a s
pagwitwit	p a ɡ w i t w i t
umano	ʔ u m a n o
kakagising	k a k a ɡ i s i ŋ
remunerasyon	ɾ e m u n e ɾ a s j o n
tagginaw	t a ɡ ɡ i n a w
gutoy	ɡ u t o j
estalapata	ʔ e s t a l a p a t a
magkasiya	m a ɡ k a s i a
oktagon	ʔ o k t a ɡ o n
bahaydalanginan	b a h a j d a l a ŋ i n a n
dumalaw	d u m a l a w
abogasiya	ʔ a b o ɡ a s i a
saklay	s a k l a j
antihisteriko	ʔ a n t i h i s t e ɾ i k o
hugos	h u ɡ o s
antahimik	ʔ a n t a h i m i k
tulok	t u l o k
marilag	m a ɾ i l a ɡ
lunademyelan	l u n a d e m j e l a n
anakmayaman	ʔ a n a k m a j a m a n
manulat	m a n u l a t
desgrasya	d e s ɡ ɾ a s j a
paya	p a j a
itakas	ʔ i t a k a s
propesyonal	p ɾ o p e s j o n a l
silidtulugan	s i l i d t u l u ɡ a n
alkoholimetro	ʔ a l k o h o l i m e t ɾ o
administra	ʔ a d m i n i s t ɾ a
deanilyo	d e ʔ a n i l j o
tudlongdato	t u d l o ŋ d a t o ʔ
pangingilin	p a ŋ i ŋ i l i n
korporasyon	k o ɾ p o ɾ a s j o n
maaraw	m a ʔ a ɾ a w
talinghaga	t a l i ŋ h a ɡ a ʔ
lantot	l a n t o t
salig	s a l i ɡ
nimpa	n i m p a
pagdating	p a ɡ d a t i ŋ
balikeskwela	b a l i k ʔ e s k w e l a
mulyihon	m u l j i h o n
nanananghalian	n a n a n a ŋ h a l i ʔ a n
gituldok	ɡ i t u l d o k
mabantot	m a b a n t o t
kayagungan	k a j a ɡ u ŋ a n
komonwels	k o m o n w e l s
sulaman	s u l a m a n
hinhin	h i n h i n
daangbayan	d a ʔ a ŋ b a j a n
palamaminan	p a l a m a m ʔ i n a n
lukulok	l u k u l o k
pararayos	p a ɾ a ɾ a j o s
nemonika	n e m o n i k a
butongpakwan	b u t o ŋ p a k w a n
tukmol	t u k m o l
pamudpod	p a m u d p o d
beshie	b e ʃ i
mapagmalasakit	m a p a ɡ m a l a s a k i t
kartunis	k a ɾ t u n i s
delusyon	d e l u s j o n
mulan	m u l a n
antiklimaks	ʔ a n t i k l i m a k s
hagukgok	h a ɡ u k ɡ o k
uraurada	ʔ u ɾ a ʔ u ɾ a d a
dagison	d a ɡ i s o n
komandante	k o m a n d a n t e
pumarada	p u m a ɾ a d a
oksidental	ʔ o k s i d e n t a l
magempake	m a ɡ ʔ e m p a k e
pekado	p e k a d o
tumakas	t u m a k a s
labis	l a b i s
bahagya	b a h a ɡ j a ʔ
amba	ʔ a m b a ʔ
nagsipagwagi	n a ɡ s i p a ɡ w a ɡ i ʔ
kabibe	k a b i b e
holen	h o l e n
piyanista	p i a n i s t a
pustoryoso	p u s t o ɾ j o s o
tagan	t a ɡ a n
ale	ʔ a l e
gradweyt	ɡ ɾ a d w e j t
bale	b a l e
meroon	m e ɾ o ʔ o n
konekta	k o n e k t a
tagyawat	t a ɡ j a w a t
gintsam	ɡ i n t͡ʃ a m
sipero	s i p e ɾ o
radyolohiya	ɾ a d j o l o h i a
dagungdong	d a ɡ u ŋ d o ŋ
dominasyon	d o m i n a s j o n
kulurete	k u l u ɾ e t e
handalapak	h a n d a l a p a k
maninipnay	m a n i n i p n a j
kasiyahan	k a s i a h a n
plakard	p l a k a ɾ d
kanton	k a n t o n
lantang	l a n t a ŋ
adisyonal	ʔ a d i s j o n a l
marla	m a ɾ l a ʔ
siyurbol	s i u ɾ b o l
ikanga	ʔ i k a ŋ a ʔ
naisakatuparan	n a ʔ i s a k a t u p a ɾ a n
dedlayn	d e d l a j n
donasyon	d o n a s j o n
taluugat	t a l u ʔ u ɡ a t
binalik	b i n a l i k
madiwara	m a d i w a ɾ a ʔ
pagpipinta	p a ɡ p i p i n t a
seksiyon	s e k s i o n
maamag	m a ʔ a m a ɡ
panyuelo	p a n j u e l o
alipures	ʔ a l i p u ɾ e s
tagihaba	t a ɡ i h a b a ʔ
alatuwat	ʔ a l a t u a t
makalimot	m a k a l i m o t
andaya	ʔ a n d a j a ʔ
kikiyam	k i k i a m
mahalang	m a h a l a ŋ
antihelmintiko	ʔ a n t i h e l m i n t i k o
makadiwa	m a k a d i w a ʔ
panibughuin	p a n i b u ɡ h u ʔ i n
magkamali	m a ɡ k a m a l i ʔ
mariwasa	m a ɾ i w a s a ʔ
maglanggas	m a ɡ l a ŋ ɡ a s
binibigay	b i n i b i ɡ a j
sikolohia	s i k o l o h i a
gilalas	ɡ i l a l a s
apido	ʔ a p i d o
tamisanghang	t a m i s ʔ a ŋ h a ŋ
antenupsiyal	ʔ a n t e n u p s i a l
kutingting	k u t i ŋ t i ŋ
pinapalitadahan	p i n a p a l i t a d a h a n
ayunal	ʔ a j u n a l
kastuli	k a s t u l i ʔ
imbabaw	ʔ i m b a b a w
akumpanya	ʔ a k u m p a n j a
alkantarilyado	ʔ a l k a n t a ɾ i l j a d o
sepya	s e p j a
pate	p a t e ʔ
ohaldre	ʔ o h a l d ɾ e
taban	t a b a n
apak	ʔ a p a k
kutongaso	k u t o ŋ ʔ a s o
pangitaas	p a ŋ ʔ i t a ʔ a s
anmeron	ʔ a n m e ɾ o n
anilina	ʔ a n i l i n a
dumaigdig	d u m a ʔ i ɡ d i ɡ
bagok	b a ɡ o k
takin	t a k i n
usisain	ʔ u s i s a ʔ i n
inamyendahan	ʔ i n a m j e n d a h a n
sungit	s u ŋ i t
lingming	l i ŋ m i ŋ
charot	t͡ʃ a ɾ o t
pano	p a n o
propitaryo	p ɾ o p i t a ɾ j o
inam	ʔ i n a m
kurap	k u ɾ a p
soloantso	s o l o ʔ a n t͡ʃ o
ipat	ʔ i p a t
itanim	ʔ i t a n i m
sinigwelas	s i n i ɡ w e l a s
agapay	ʔ a ɡ a p a j
yumurak	j u m u ɾ a k
mahinahon	m a h i n a h o n
ampitiyatro	ʔ a m p i t i a t ɾ o
amalgamasyon	ʔ a m a l ɡ a m a s j o n
mamamahayag	m a m a m a h a j a ɡ
arok	ʔ a ɾ o k
abrasyete	ʔ a b ɾ a s j e t e
lingkaw	l i ŋ k a w
agoy	ʔ a ɡ o j
panginoon	p a ŋ i n o ʔ o n
koryentihin	k o ɾ j e n t i h i n
pahinuhod	p a h i n u h o d
aseptado	ʔ a s e p t a d o
abnegasyon	ʔ a b n e ɡ a s j o n
putulin	p u t u l i n
puwerkospin	p u e ɾ k o s p i n
republikano	ɾ e p u b l i k a n o
anderpas	ʔ a n d e ɾ p a s
mabababa	m a b a b a b a ʔ
bitayan	b i t a j a n
nanaynanayan	n a n a j n a n a j a n
baybayin	b a j b a j i n
bugbugin	b u ɡ b u ɡ i n
magagandahan	m a ɡ a ɡ a n d a h a n
wangki	w a ŋ k i ʔ
ayungin	ʔ a j u ŋ i n
sandalyas	s a n d a l j a s
tarakan	t a ɾ a k a n
calaquian	k a l a k i a n
paawat	p a ʔ a w a t
abadya	ʔ a b a d j a
malabuntala	m a l a b u n t a l a ʔ
kumpulan	k u m p u l a n
pamagat	p a m a ɡ a t
syabu	s j a b u
dehado	d e h a d o
parsela	p a ɾ s e l a
s'ya	s j a
daluhong	d a l u h o ŋ
maanghit	m a ʔ a ŋ h i t
magturok	m a ɡ t u ɾ o k
sipat	s i p a t
kahinatnan	k a h i n a t n a n
askorbiko	ʔ a s k o ɾ b i k o
magpunta	m a ɡ p u n t a
palapala	p a l a p a l a
magulat	m a ɡ u l a t
albanaka	ʔ a l b a n a k a
kreyon	k ɾ e o n
nagpapaubaya	n a ɡ p a p a ʔ u b a j a ʔ
uyog	ʔ u j o ɡ
kumandidato	k u m a n d i d a t o
maglapastangan	m a ɡ l a p a s t a ŋ a n
maselan	m a s e l a n
metamorposis	m e t a m o ɾ p o s i s
halabos	h a l a b o s
kangkaroso	k a ŋ k a ɾ o s o
antanda	ʔ a n t a n d a ʔ
tatag	t a t a ɡ
panlabas	p a n l a b a s
ugak	ʔ u ɡ a k
selepono	s e l e p o n o
uliuli	ʔ u l i ʔ u l i
ungal	ʔ u ŋ a l
katipunan	k a t i p u n a n
palintong	p a l i n t o ŋ
bisebersa	b i s e b e ɾ s a
magtanim	m a ɡ t a n i m
sigik	s i ɡ i k
liyabemaestra	l i a b e m a ʔ e s t ɾ a
pakil	p a k i l
gara	ɡ a ɾ a ʔ
ixerox	ʔ i s e ɾ o k s
takawkursonada	t a k a w k u ɾ s o n a d a
katlo	k a t l o ʔ
kawalangpagasa	k a w a l a ŋ p a ɡ ʔ a s a
managinip	m a n a ɡ ʔ i n i p
lawdispiker	l a w d ʔ i s p i k e ɾ
urong	ʔ u ɾ o ŋ
magkaano	m a ɡ k a ʔ a n o
pangangamatis	p a ŋ a ŋ a m a t i s
sapang	s a p a ŋ
daklunsod	d a k l u n s o d
imoral	ʔ i m o ɾ a l
loyalista	l o j a l i s t a
tagumpay	t a ɡ u m p a j
engkarnadina	ʔ e ŋ k a ɾ n a d i n a
palarusdos	p a l a ɾ u s d o s
turong	t u ɾ o ŋ
pinirito	p i n i ɾ i t o
batya	b a t j a ʔ
ispeling	ʔ i s p e l i ŋ
loteng	l o t e ŋ
yanig	j a n i ɡ
abubot	ʔ a b u b o t
selopeyn	s e l o p e j n
pairalin	p a ʔ i ɾ a l i n
sinturis	s i n t u ɾ i s
abstraksyon	ʔ a b s t ɾ a k s j o n
asetona	ʔ a s e t o n a
kaliwanagan	k a l i w a n a ɡ a n
mapaminsala	m a p a m i n s a l a ʔ
bastya	b a s t j a
tunganga	t u ŋ a ŋ a ʔ
makiuso	m a k i ʔ u s o
mararahuyo	m a ɾ a ɾ a h u j o ʔ
adyap	ʔ a d j a p
pindutan	p i n d u t a n
dalubmayawan	d a l u b m a j a w a n
