sigarilyo	s i ɡ a ɾ i l j o
sigay	s̪ i ɡ a ɪ
siglo	s i ɡ l o
sijam	s i d͡ʒ a m
sikaduha	s̪ i k a d̪ u h a
sikatulo	s̪ i k a t̪ u l o
sikatulo	s̪ i k a t̪ u l ɔ
sikil	s i k i l
sikwate	s i k w a t e
sila	s i l a
silhig	s i l h i ɡ
silong	s i l o ŋ
simbako	s i m b a k o
simbasimba	s i m b a s i m b a
simplipikasyon	s i m p l i p i k a s j o n
sinaw	s i n a w
sindikato	s i n d i k a t o
singin	s i ŋ i n
singking	s i ŋ k i ŋ
singkohan	s i ŋ k o h a n
singtanon	s i ŋ t a n o n
sinina	s i n i n a ʔ
sino	s i n o
sinugdanan	s i n u ɡ d a n a n
sinumbagay	s i n u m b a ɡ a j
siomai	s i j o m a j
sipat	s̪ i p a t̪
sirado	s i ɾ a d o
sirkulasyon	s i ɾ k u l a s j o n
siya	s i d͡ʒ a
siya	s i j a
siyagit	s i a ɡ i t
siyakoy	s j a k o j
siyam	s i d͡ʒ a m
siyento	s i j e n t o
siyudad	s i j u d a d
skylab	s k a j l a b
slogan	s l o ɡ a n
solusyon	s o l u s j o n
soneto	s o n e t o
sosyalismo	s o s j a l i s m o
suba	s u b a ʔ
subangsubang	s u b a ŋ s u b a ŋ
subasko	s u b a s k o
suborno	s u b o ɾ n o
sudlay	s u d l a j
sudlaya	s u d l a j a
suga	s u ɡ a ʔ
sugarol	s u ɡ a ɾ o l
sugdanan	s u ɡ d a n a n
sugi	s u ɡ i
sugibuhi	s u ɡ i b u h i ʔ
sugilagming	s u ɡ i l a ɡ m i ŋ
sugilambong	s u ɡ i l a m b o ŋ
sugilandong	s u ɡ i l a n d o ŋ
sugilanon	s u ɡ i l a n o n
suhestyon	s u h e s t j o n
suholan	s u h o l a n
sukdan	s u k d a n
suklianan	s u k l i ʔ a n a n
suksokanan	s u k s o k a n a n
sula	s u l a ʔ
sulang	s u l a ŋ
sulay	s u l a j
sulod	s u d
sulod	s u j o d
sulod	s u l o d
sulom	s̪ u j o m
sulom	s̪ u l̪ o m
sulom	s̪ u m
sultaob	s u l t a ʔ o b
sumbag	s u m b a ɡ
sundalo	s u n d a l o
sundalo	s u n d a w o
sundawo	s u n d a w o
sunoy	s u n o j
suntokay	s u n t o k a j
suod	s u ʔ o d
suot	s u ʔ o t
sura	s u ɾ a
suroy	s u ɾ o j
suroyanan	s u ɾ o j a n a n
susi	s u s i
susmarisep	s u s m a ɾ i s e p
susmaryosep	s u s m a ɾ j o s e p
suspek	s u s p e k
sutukil	s u t u k i l
suwang	s u w a ŋ
suwat	s u w a t
suweldo	s u w e l d o
suwerte	s w e ɾ t e
suyak	s u j a k
suyakan	s u j a k a n
swapang	s w a p a ŋ
tabako	t a b a k o ʔ
tabigi	t a b i ɡ i ʔ
tabilawan	t a b i l a w a n
tabilikod	t a b i l i k o d
tabliya	t a b l i j a
tabugok	t a b u ɡ o k
taga	t a ɡ a
tagabukid	t a ɡ a b u k i d
tagad	t a ɡ a d
tagam	t a ɡ a m
tagay	t a ɡ a j
tagboanan	t a ɡ b o a n a n
tagimtim	t a ɡ i m t i m
tagiptip	t a ɡ i p t i p
tagluyoan	t a ɡ l u j u ʔ a n
tagna	t a ɡ n a ʔ
tagohipos	t a ɡ o h i p o s
tagurha	t a ɡ u ɾ h a
tahap	t a h a p
tahod	t̪ a h o d̪
tahod	t̪ a h o d̪ ʔ
tahom	t a h o m
tai	t a ʔ i
taichi	t a j t s i
takdol	t a k d o l
takilya	t a k i l j a
taklob	t a k l o b
takob	t a ŋ k o b
takos	t a k o s
takwal	t a k w a l
talaadlawan	t a l a a d l a w a n
talamdan	t a l a m d a n
talawan	t a l a w a n
tali	t a l i
talibong	t a l i b o ŋ
talong	t a w o ŋ
tambalan	t a m b a l a n
tambalanan	t a m b a l a n a n
tamban	t a m b a n
tambangan	t a m b a ŋ a n
taming	t a m i ŋ
tampohay	t a m p o h a j
tamsi	t a m s i
tanaman	t a n a m a n
tanan	t a n a n
tangigi	t a ŋ i ɡ i
tangke	t a ŋ k e
tangkil	t a ŋ k i l
tangkilepono	t a ŋ k i l e p o n o
tangkop	t a ŋ k o p
tangkugo	t a ŋ k u ɡ o ʔ
tango	t a ŋ o
tanlag	t a n l a ɡ
tansan	t a n s a n
tanum	t a n u m
taop	t a o p
tapik	t a p i k
tapis	t̪ a p i s̪
tapol	t a p o l
tapolan	t a p o l a n
tasik	t a s i k
tata	t a t a ʔ
tawa	t a w a
tawag	t a w a ɡ
tawas	t a w a s
tawhanon	t a w h a n o n
tawid	t a w i d
tawo	t a w
tawong	t a w o ŋ
teleponokabildo	t e l e p o n o k a b i l d o
templado	t e m p l a d o
tempura	t e m p u ɾ a
tenyente	t e n j e n t e
terorismo	t e ɾ o ɾ i s m o
terorista	t e ɾ o ɾ i s t a
tesawro	t e s a w ɾ o
tetanos	t e t a n o s
tibugol	t i b u ɡ o l
tigbahin	t̪ i ɡ b a h i n̪
tigbas	t i ɡ b a s
tigdugang	t̪ i ɡ d̪ u ɡ a ŋ
tigdumala	t i ɡ d u m a l a
tigidig	t i ɡ i d i ɡ
tigkuha	t̪ i ɡ k u h a ʔ
tigpilo	t̪ i ɡ p i l̪ o ʔ
tigpuno	t̪ i ɡ p u n o ʔ
tigulang	t i ɡ u l a ŋ
tiguwang	t i ɡ u w a ŋ
tikanganan	t i k a ŋ a n a n
tikangkang	t i k a ŋ k a ŋ
tiket	t i k e t
tiklo	t i k l o ʔ
tilaok	t i l a ʔ o k
tilapya	t i l a p a j a ʔ
tilok	t i l o k
timog	t i m o ɡ
timonel	t i m o n e l
timonero	t i m o n e ɾ o
tinagdan	t i n a ɡ d a n
tinakumba	t i n a k u m b a
tinemplahan	t i n e m p l a h a n
tingali	t i ŋ a l i
tingkagol	t i ŋ k a ɡ o l
tingkolit	t i ŋ k o l i t
tingob	t̪ i ŋ o b
tingsi	t i ŋ s i ʔ
tintal	t i n t a l
tintin	t i n t i n
tinuhoan	t i n u h o ʔ a n
tipas	t̪ i p a s̪
tipon	t i p o n
tipoy	t i p o j
tirada	t i ɾ a d a
tisoy	t i s o j
titser	t i t s e ɾ
titulo	t i t u l o
tiyan	t i a n
toma	t o m a ʔ
tono	t o n o
torjak	t o ɾ d͡ʒ a k
tosilog	t o s i l o ɡ
trabahante	t ɾ a b a h a n t e
trak	t ɾ a k
trangkaso	t ɾ a ŋ k a s o
trapik	t ɾ a p i k
trapiko	t ɾ a p i k o
trayanggulo	t ɾ a j a ŋ ɡ u l o
tribo	t ɾ i b o
trisikad	t ɾ i s i k a d
trono	t ɾ o n o
troso	t ɾ o s o
tsampurado	t s a m p u ɾ a d o
tsapa	t͡ʃ a p a
tsatanan	t s a t a n a n
tsay	t s a j
tsinelas	t s i n e l a s
tsinito	t s i n i t o
tsismis	t s i s m i s
tsismosa	t s i s m o s a
tsismoso	t s i s m o s o
tsokoleyt	t s o k o l e j t
tsoy	t s o j
tsunami	t s u n a m i
tsupa	t s u p a ʔ
tuba	t ʊ b a
tuba	t ʊ b a ʔ
tuberkulosis	t u b e ɾ k u l o s i s
tubigtubig	t u b i ɡ t u b i ɡ
tudlo	t u d l o ʔ
tudtod	t u d t o d
tugas	t u ɡ a s
tugpahanan	t u ɡ p a h a n a n
tugwayanan	t u ɡ w a j a n a n
tuig	t u ʔ i ɡ
tukar	t u k a ɾ
tukisuli	t u k i s u l i
tukoy	t u k o j
tuktugaok	t u k t u ɡ a ʔ o k
tuli	t u l i ʔ
tulis	t u l i s
tulo	t u l o ʔ
tulod	t u d
tulod	t u w o d
tulog	t u l o ɡ
tulong	t u l o ŋ
tulumanon	t u l u m a n o n
tuman	t u m a n
tumatakdol	t u m a t a k d o l
tumba	t u m b a
tumoy	t u m o j
tunga	t u ŋ a ʔ
tungab	t̪ u ŋ a b
tunghaan	t u ŋ h a ʔ a n
tuohon	t u ʔ o h o n
tuok	t u ʔ o k
tuon	t u ʔ o n
tupad	t u p a d
turko	t u ɾ k o
tusok	t u s o k
tutoy	t u t o j
tuwerka	t u w e ɾ k a
tuyo	t u d͡ʒ o ʔ
ubi	ʔ u b i
ubo	ʔ u b o
udong	ʔ u d o ŋ
udtohan	ʔ u d t o h a n
ug	ʔ u ɡ
uga	ʔ u ɡ a
ugaling	ʔ u ɡ a l i ŋ
ugangan	ʔ u ɡ a ŋ a n
ugdo	ʔ u ɡ d o
ugkay	ʔ u ɡ k a j
ugma	ʔ u ɡ m a ʔ
uhaw	ʔ u h a w
uhong	ʔ u h o ŋ
uki	ʔ u k i
ulan	ʔ u l a n
ulan	ʔ u w a n
ulaw	ʔ u d͡ʒ a w
ulaw	ʔ u j a w
ulaw	ʔ u l a w
ulaw	ʔ u w a w
ulin	ʔ u l i n
uling	ʔ u l i ŋ
ulipon	ʔ u l i p o n
ulo	ʔ u l o
ulos	ʔ u l o s
umaabot	ʔ u m a ʔ a b o t
umagad	ʔ u m a ɡ a d
umahan	ʔ u m a h a n
umalagad	ʔ u m a l a ɡ a d
umhan	ʔ u m h a n
umog	ʔ u m o ɡ
una	u n a
unahan	u n a h ʌ n
unauna	u n a u n a
ungo	ʔ u ŋ o ʔ
unlan	ʔ u n l a n
unom	ʔ u n o m
unsa	ʔ u n s a
unto	ʔ u n t o
unya	ʔ u n j a ʔ
unyon	ʔ u n j o n
upat	ʔ u p a t
usa	ʔ u s a ʔ
utan	ʔ u t a n
utangan	ʔ u t a ŋ a n
utanon	ʔ u t a n o n
utaw	ʔ u t a w
utin	ʔ u t i n
utog	ʔ u t o ɡ
utok	ʔ u t o k
utot	ʔ u t o t
uwak	ʔ u w a k
uwan	ʔ u w a n
uwang	ʔ u a ŋ
uyab	ʔ u j a b
wail	w a ʔ i l
wakanga	w a k a ŋ a
wala	w a
wala	w a l a ʔ
wala	w a ʔ
walay	w a j
walay	w a l a j
wali	w a l i
walo	w a w o
walog	w a l o ɡ
wangwang	w a ŋ w a ŋ
watsinanggo	w a t s i n a ŋ ɡ o
wawog	w a w o ɡ
way	w a j
winalo	w i n a l ʊ
winaswasan	w i n a s w a s a n
yabe	j a b e
yads	j a d ʒ
yads	j a d̪ s̪
yagit	j a ɡ i t
yamis	j a m i s
yawa	j a w a
yawe	j a w e
yaya	j a ʔ j a ʔ
yayong	j a j o ŋ
yema	j e m a
yosi	j o s i
yuhom	j u h o m
yukot	j u k o t
