rikrut,ɾikˈɾut,ɾɪkˈɾʊt̪̚
rikruter,ɾikˈɾuteɾ,ɾɪkˈɾuː.t̪ɛɾ
riles,ˈɾiles,ˈɾiː.lɛs
rilos,ɾiˈlos,ɾɪˈlos
rimarim,ɾiˈmaɾim,ɾɪˈmaː.ɾɪm
rimas,ˈɾimas,ˈɾiː.mɐs
rin,ˈɾin,ˈɾɪn̪
rindi,ɾinˈdi,ɾɪn̪ˈd̪ɪ
rine,ˈɾine,ˈɾiː.n̪ɛ
rinef,ɾiˈnef,ɾɪˈn̪ɛf
ringgit,ˈɾiŋɡit,ˈɾiŋ.ɡɪt̪̚
ringring,ɾiŋˈɾiŋ,ɾɪŋˈɾɪŋ
rini,ˈɾini,ˈɾiː.n̪ɪ
rinoseronte,ɾinoseˈɾonte,ɾɪ.n̪o.sɛˈɾon̪.t̪ɛ
riple,ˈɾiple,ˈɾip.lɛ
risonable,ɾisoˈnable,ɾɪ.soˈn̪aː.blɛ
ritmiko,ˈɾitmiko,ˌɾit̪.mɪˈxo
rito,ˈɾito,ˈɾiː.t̪o
ritrato,ɾitˈɾato,ɾɪt̪ˈɾaː.t̪o
ritwal,ɾitˈwal,ɾɪt̪ˈwal
riyan,ɾiˈan,ˈɾjan̪
riyenda,ɾiˈenda,ˈɾjɛn̪.d̪ɐ
riyesgo,ɾiˈesɡo,ˈɾjɛs.ɡo
robot,ˈɾobot,ˈɾoː.bot̪̚
roler,ˈɾoleɾ,ˈɾoː.lɛɾ
rolyo,ˈɾoljo,ˈɾol.jo
romansa,ɾoˈmansa,ɾoˈman̪.sɐ
romantiko,ɾoˈmantiko,ɾoˌman̪.t̪ɪˈxo
romero,ɾoˈmeɾo,ɾoˈmɛː.ɾo
rompida,ɾomˈpida,ɾomˈpiː.d̪ɐ
rondalya,ɾonˈdalja,ɾon̪ˈd̪al.jɐ
roon,ɾoˈʔon,ɾoˈʔon̪
ropero,ɾoˈpeɾo,ɾoˈpɛː.ɾo
roro,ˈɾoɾo,ˈɾoː.ɾo
rosaryo,ɾoˈsaɾjo,ɾoˈsaɾ.jo
rosas,ˈɾosas,ˈɾoː.sɐs
rosas-hapon,ˌɾosashaˈpon,ˌɾoː.sɐshɐˈpon̪
roskas,ˈɾoskas,ˈɾos.kɐs
rotasyon,ɾotasˈjon,ɾo.t̪ɐˈʃon̪
rotograbado,ɾotoɡɾaˈbado,ɾo.t̪oɡ.ɾɐˈbaː.d̪o
rotunda,ɾoˈtunda,ɾoˈt̪un̪.d̪ɐ
rubriks,ˈɾubɾiks,ˈɾub.ɾɪks
rubya,ˈɾubja,ˈɾub.jɐ
rubyo,ˈɾubjo,ˈɾub.jo
rumaan,ɾuˈmaʔan,ɾʊˈmaː.ʔɐn̪
rumi,ɾuˈmi,ɾʊˈmɪ
rumonda,ɾuˈmonda,ɾʊˈmon̪.d̪ɐ
rumurupok,ɾuˌmuɾuˈpok,ɾʊˌmuː.ɾʊˈpok̚
rupero,ɾuˈpeɾo,ɾʊˈpɛː.ɾo
rupya,ˈɾupja,ˈɾup.jɐ
rurok,ˈɾuɾok,ˈɾuː.ɾok̚
rurupok,ɾuɾuˈpok,ɾʊ.ɾʊˈpok̚
ruweda,ɾuˈeda,ˈɾwɛː.d̪ɐ
ruwina,ɾuˈina,ˈɾwiː.n̪ɐ
s'ya,ˈsja,ˈʃa
sa'kin,ˈsakin,ˈsaː.xɪn̪
sa'min,ˈsamin,ˈsaː.mɪn̪
sa'tin,ˈsatin,ˈsaː.t̪ɪn̪
sa'yo,saˈjo,sɐˈjo
saa,saˈʔa,sɐˈʔa
saab,saˈʔab,sɐˈʔab̚
saad,saˈʔad,sɐˈʔad̪̚
saak,saˈʔak,sɐˈʔak̚
saan,saˈʔan,sɐˈʔan̪
saanman,saʔanˈman,sɐ.ʔɐn̪ˈman̪
saat,saˈʔat,sɐˈʔat̪̚
saba,saˈba,sɐˈba
sabad,saˈbad,sɐˈbad̪̚
sabak,ˈsabak,ˈsaː.bɐk̚
sabal,ˈsabal,ˈsaː.bɐl
sabangan,saˈbaŋan,sɐˈbaː.ŋɐn̪
sabansaan,ˌsabanˈsaʔan,ˌsaː.bɐn̪ˈsaː.ʔɐn̪
sabanyon,sabanˈjon,sɐ.bɐnˈɲon̪
sabat,ˈsabat,ˈsaː.bɐt̪̚
sabaw,saˈbaw,sɐˈbaʊ̯
sabay,saˈbaj,sɐˈbaɪ̯
sabdiyek,ˈsabdiek,ˈsab.d͡ʒɛk̚
sabdyek,ˈsabdjek,ˈsab.d͡ʒɛk̚
sabi,ˈsabi,ˈsaː.bɪ
sabi-sabi,ˌsabiˈsabi,ˌsaː.bɪˈsaː.bɪ
sabihan,saˈbihan,sɐˈbiː.hɐn̪
sabihin,saˈbihin,sɐˈbiː.hɪn̪
sabik,saˈbik,sɐˈbɪk̚
sabila,ˈsabila,ˌsaː.bɪˈla
sabilaw,saˈbilaw,sɐˈbiː.laʊ̯
sabisabi,ˌsabiˈsabi,ˌsaː.bɪˈsaː.bɪ
sabit,ˈsabit,ˈsaː.bɪt̪̚
sabjek,ˈsabd͡ʒek,ˈsab.d͡ʒɛk̚
sablay,sabˈlaj,sɐbˈlaɪ̯
sabo,ˈsabo,ˈsaː.bo
sabon,saˈbon,sɐˈbon̪
sabong,ˈsaboŋ,ˈsaː.boŋ
sabong-lupa,saˌboŋˈlupaʔ,sɐˌbon̪ˈluː.pɐʔ
sabongera,saboˈŋeɾa,sɐ.boˈŋɛː.ɾɐ
sabongero,saboˈŋeɾo,sɐ.boˈŋɛː.ɾo
sabotahe,saboˈtahe,sɐ.boˈt̪aː.hɛ
saboy,ˈsaboj,ˈsaː.boɪ̯
sabsab,sabˈsab,sɐbˈsab̚
sabsaban,sabˈsaban,sɐbˈsaː.bɐn̪
sabsidiya,sabsiˈdia,sɐb.sɪˈd̪iː.jɐ
sabsidya,sabˈsidja,sɐbˈsiː.d͡ʒɐ
sabukot,saˈbukot,sɐˈbuː.xot̪̚
sabunan,ˌsaˈbunan,ˌsaːˈbuː.n̪ɐn̪
sabungan,sabuˈŋan,sɐ.bʊˈŋan̪
sabungero,sabuˈŋeɾo,sɐ.bʊˈŋɛː.ɾo
sabunin,sabuˈnin,sɐ.bʊˈn̪ɪn̪
sabunot,saˈbunot,sɐˈbuː.n̪ot̪̚
sabunutan,sabuˈnutan,sɐ.bʊˈn̪uː.t̪ɐn̪
sabutan,sabuˈtan,sɐ.bʊˈt̪an̪
sabwat,sabˈwat,sɐbˈwat̪̚
sabwatan,sabˈwatan,sɐbˈwaː.t̪ɐn̪
sadagipik,sadaˈɡipik,sɐ.d̪ɐˈɣiː.pɪk̚
sadagipikan,saˌdaɡipiˈkan,sɐˌd̪aː.ɣɪ.pɪˈxan̪
sadaqa,sadaˈka,sɐ.d̪ɐˈxa
sadhan,sadˈhan,sɐd̪ˈhan̪
sadiwa,saˈdiwaʔ,sɐˈd̪iː.wɐʔ
sadiwantao,saˌdiwanˈtaʔo,sɐˌd̪iː.wɐn̪ˈt̪aː.ʔo
sadiya,sadiˈaʔ,sɐˈd͡ʒaʔ
sadlak,sadˈlak,sɐd̪ˈl̪ak̚
sadlok,sadˈlok,sɐd̪ˈl̪ok̚
sadol,saˈdol,sɐˈd̪ol
sadsad,sadˈsad,sɐd̪ˈsad̪̚
sadya,sadˈjaʔ,sɐdˈd͡ʒaʔ
sadyain,sadjaˈʔin,sɐd.d͡ʒɐˈʔɪn̪
saga,ˈsaɡaʔ,ˈsaː.ɣɐʔ
sagaak,saɡaˈʔak,sɐ.ɣɐˈʔak̚
sagabal,saˈɡabal,sɐˈɣaː.bɐl
sagad,saˈɡad,sɐˈɣad̪̚
sagadsad,saɡadˈsad,sɐ.ɣɐd̪ˈsad̪̚
sagal,ˈsaɡal,ˈsaː.ɣɐl
sagala,saˈɡala,sɐˈɣaː.lɐ
sagam,ˈsaɡam,ˈsaː.ɣɐm
sagana,saˈɡanaʔ,sɐˈɣaː.n̪ɐʔ
sagansan,saɡanˈsan,sɐ.ɣɐn̪ˈsan̪
sagap,ˈsaɡap,ˈsaː.ɣɐp̚
sagasa,saˈɡasaʔ,sɐˈɣaː.sɐʔ
sagasag,saɡaˈsaɡ,sɐ.ɣɐˈsaɡ̚
sagasain,saɡaˈsaʔin,sɐ.ɣɐˈsaː.ʔɪn̪
sagat,ˈsaɡat,ˈsaː.ɣɐt̪̚
sagay,ˈsaɡaj,ˈsaː.ɣaɪ̯
sagayad,saˈɡajad,sɐˈɣaː.jɐd̪̚
saghoy,saɡˈhoj,sɐɡˈhoɪ̯
sagi,ˈsaɡiʔ,ˈsaː.ɣɪʔ
sagid,ˈsaɡid,ˈsaː.ɣɪd̪̚
sagilap,saˈɡilap,sɐˈɣiː.lɐp̚
sagimis,ˌsaɡiˈmis,ˌsaː.ɣɪˈmɪs
sagimsim,saɡimˈsim,sɐ.ɣɪmˈsɪm
sagimuymoy,saɡimujˈmoj,sɐ.ɣɪ.mʊɪ̯ˈmoɪ̯
saging,ˈsaɡiŋ,ˈsaː.ɣɪŋ
saging-matsing,ˌsaɡiŋmaˈt͡ʃiŋ,ˌsaː.ɣɪŋmɐtˈt͡ʃɪŋ
sagingan,saˈɡiŋan,sɐˈɣiː.ŋɐn̪
saginsin,saɡinˈsin,sɐ.ɣɪn̪ˈsɪn̪
sagip,saˈɡip,sɐˈɣɪp̚
sagisag,saˈɡisaɡ,sɐˈɣiː.sɐɡ̚
sagisag-panulat,saˌɡisaɡpaˈnulat,sɐˌɣiː.sɐɡpɐˈn̪uː.lɐt̪̚
sagitan,saˈɡitan,sɐˈɣiː.t̪ɐn̪
sagitsit,saɡitˈsit,sɐ.ɣɪt̪ˈsɪt̪̚
sagka,saɡˈkaʔ,sɐɡˈkaʔ
sagkaan,saɡkaˈʔan,sɐɡ.kɐˈʔan̪
saglit,saɡˈlit,sɐɡˈlɪt̪̚
sago,saˈɡo,sɐˈɣo
sagot,saˈɡot,sɐˈɣot̪̚
sagoy,saˈɡoj,sɐˈɣoɪ̯
sagpak,saɡˈpak,sɐɡˈpak̚
sagpi,saɡˈpiʔ,sɐɡˈpɪʔ
sags,ˈsaɡs,ˈsaɡs
sagsag,saɡˈsaɡ,sɐɡˈsaɡ̚
sagubang,saɡuˈbaŋ,sɐ.ɣʊˈbaŋ
sagupa,saˈɡupaʔ,sɐˈɣuː.pɐʔ
sagutan,ˌsaˈɡutan,ˌsaːˈɣuː.t̪ɐn̪
sagutin,ˌsaˈɡutin,ˌsaːˈɣuː.t̪ɪn̪
sagwa,saɡˈwaʔ,sɐɡˈwaʔ
sagwan,saɡˈwan,sɐɡˈwan̪
sagwil,saɡˈwil,sɐɡˈwɪl
saha,ˈsahaʔ,ˈsaː.hɐʔ
sahang,ˈsahaŋ,ˈsaː.hɐŋ
sahat,ˈsahat,ˈsaː.hɐt̪̚
sahig,saˈhiɡ,sɐˈhɪɡ̚
sahing,ˈsahiŋ,ˈsaː.hɪŋ
saho,saˈhoʔ,sɐˈhoʔ
sahod,ˈsahod,ˈsaː.hod̪̚
sahog,saˈhoɡ,sɐˈhoɡ̚
sahol,ˈsahol,ˈsaː.hol
sahuran,sahuˈɾan,sɐ.hʊˈɾan̪
said,saˈʔid,sɐˈʔɪd̪̚
saidlain,ˈsajdlajn,ˈsaɪ̯d̪.l̪aɪ̯n̪
saikawalo,saʔikawaˈlo,sɐ.ʔɪ.xɐ.wɐˈlo
sailalim,saʔiˈlalim,sɐ.ʔɪˈlaː.lɪm
saing,ˈsaʔiŋ,ˈsaː.ʔɪŋ
sais,saˈʔis,sɐˈʔɪs
saka,saˈkaʔ,sɐˈxaʔ
sakag,saˈkaɡ,sɐˈxaɡ̚
sakahan,sakaˈhan,sɐ.xɐˈhan̪
sakal,saˈkal,sɐˈxal
sakalam,ˈsakalam,ˌsaː.xɐˈlam
sakali,saˈkaliʔ,sɐˈxaː.lɪʔ
sakalin,sakaˈlin,sɐ.xɐˈlɪn̪
sakam,saˈkam,sɐˈxam
sakang,saˈkaŋ,sɐˈxaŋ
sakapuwego,sakapuˈeɡo,sɐ.xɐˈpwɛː.ɣo
sakapwego,sakapˈweɡo,sɐ.xɐpˈwɛː.ɣo
sakate,saˈkate,sɐˈxaː.t̪ɛ
sakay,saˈkaj,sɐˈxaɪ̯
sakayan,ˌsaˈkajan,ˌsaːˈxaː.jɐn̪
sakdal,sakˈdal,sɐkˈd̪al
saket,saˈket,sɐˈxɛt̪̚
sakidlat,sakidˈlat,sɐ.xɪd̪ˈl̪at̪̚
sakil,ˈsakil,ˈsaː.xɪl
sakim,saˈkim,sɐˈxɪm
sakit,saˈkit,sɐˈxɪt̪̚
sakitin,ˌsaˈkitin,ˌsaːˈxiː.t̪ɪn̪
sakla,sakˈlaʔ,sɐkˈlaʔ
saklamento,saklaˈmento,sɐk.lɐˈmɛn̪.t̪o
saklang,sakˈlaŋ,sɐkˈlaŋ
saklap,sakˈlap,sɐkˈlap̚
saklaw,sakˈlaw,sɐkˈlaʊ̯
saklay,sakˈlaj,sɐkˈlaɪ̯
saklit,sakˈlit,sɐkˈlɪt̪̚
saklob,sakˈlob,sɐkˈlob̚
saklolo,sakˈlolo,sɐkˈloː.lo
sakmal,sakˈmal,sɐkˈmal
sakmata,sakmaˈta,sɐk.mɐˈt̪a
sakmura,sakˈmuɾaʔ,sɐkˈmuː.ɾɐʔ
saknong,sakˈnoŋ,sɐkˈn̪oŋ
sako,ˈsako,ˈsaː.xo
sakob,ˈsakob,ˈsaː.xob̚
sakol,ˈsakol,ˈsaː.xol
sakon,saˈkon,sɐˈxon̪
sakong,ˈsakoŋ,ˈsaː.xoŋ
sakop,ˈsakop,ˈsaː.xop̚
sakote,saˈkote,sɐˈxoː.t̪ɛ
sakramento,sakɾaˈmento,sɐk.ɾɐˈmɛn̪.t̪o
sakrilehiyo,sakɾiˈlehio,sɐk.ɾɪˈlɛː.hjo
sakripisyo,sakɾiˈpisjo,sɐk.ɾɪˈpiː.ʃo
sakristan,sakɾisˈtan,sɐk.ɾɪsˈt̪an̪
sakristiya,sakɾisˈtia,sɐk.ɾɪsˈt̪iː.jɐ
saksa,sakˈsaʔ,sɐkˈsaʔ
saksak,sakˈsak,sɐkˈsak̚
saksakan,sakˈsakan,sɐkˈsaː.xɐn̪
saksakin,saksaˈkin,sɐk.sɐˈxɪn̪
sakses,sakˈses,sɐkˈsɛs
saksi,sakˈsi,sɐkˈsɪ
saksihan,saksiˈhan,sɐk.sɪˈhan̪
saktan,sakˈtan,sɐkˈt̪an̪
sakto,ˈsakto,ˈsak.t̪o
sakuna,sakuˈnaʔ,sɐ.xʊˈn̪aʔ
sakupbayan,sakupˈbajan,sɐ.xʊpˈbaː.jɐn̪
sakwa,sakˈwa,sɐkˈwa
sakwako,sakˈwako,sɐkˈwaː.xo
sakya,sakˈjaʔ,sɐkˈjaʔ
sakyan,sakˈjan,sɐkˈjan̪
sala,ˈsala,ˈsaː.lɐ
sala-sala,saˌlasaˈla,sɐˌlaː.sɐˈla
sala-salabat,saˌlasaˈlabat,sɐˌlaː.sɐˈlaː.bɐt̪̚
salaan,salaˈʔan,sɐ.lɐˈʔan̪
salab,ˈsalab,ˈsaː.lɐb̚
salabay,saˈlabaj,sɐˈlaː.baɪ̯
salabid,salaˈbid,sɐ.lɐˈbɪd̪̚
saladin,salaˈdin,sɐ.lɐˈd̪ɪn̪
saladyo,saladˈjo,sɐ.lɐdˈd͡ʒo
salag,saˈlaɡ,sɐˈlaɡ̚
salaghati,salaɡˈhatiʔ,sɐ.lɐɡˈhaː.t̪ɪʔ
salagimsim,salaɡimˈsim,sɐ.lɐ.ɣɪmˈsɪm
salaginto,salaɡinˈtoʔ,sɐ.lɐ.ɣɪn̪ˈt̪oʔ
salagoy,salaˈɡoj,sɐ.lɐˈɣoɪ̯
salagubang,salaˈɡubaŋ,sɐ.lɐˈɣuː.bɐŋ
salahilo,salaˈhilo,sɐ.lɐˈhiː.lo
salahula,salaˈhulaʔ,sɐ.lɐˈhuː.lɐʔ
salain,saˈlaʔin,sɐˈlaː.ʔɪn̪
salakab,salaˈkab,sɐ.lɐˈxab̚
salakat,salaˈkat,sɐ.lɐˈxat̪̚
salakata,salakaˈtaʔ,sɐ.lɐ.xɐˈt̪aʔ
salakay,saˈlakaj,sɐˈlaː.xaɪ̯
salakayin,salaˈkajin,sɐ.lɐˈxaː.jɪn̪
salakot,salaˈkot,sɐ.lɐˈxot̪̚
salalak,saˈlalak,sɐˈlaː.lɐk̚
salalay,saˈlalaj,sɐˈlaː.laɪ̯
salamangka,salaˈmaŋka,sɐ.lɐˈmaŋ.kɐ
salamangkero,salamaŋˈkeɾo,sɐ.lɐ.mɐŋˈkɛː.ɾo
salamat,saˈlamat,sɐˈlaː.mɐt̪̚
salamin,salaˈmin,sɐ.lɐˈmɪn̪
salamisim,salaˈmisim,sɐ.lɐˈmiː.sɪm
salampak,salamˈpak,sɐ.lɐmˈpak̚
salampay,salamˈpaj,sɐ.lɐmˈpaɪ̯
salamuha,salaˈmuhaʔ,sɐ.lɐˈmuː.hɐʔ
salang,ˈsalaŋ,ˈsaː.lɐŋ
salanggapang,salaŋɡaˈpaŋ,sɐ.lɐŋ.ɡɐˈpaŋ
salangit,saˈlaŋit,sɐˈlaː.ŋɪt̪̚
salangkipot,ˌsalaŋkiˈpot,ˌsaː.lɐŋ.kɪˈpot̪̚
salansan,salanˈsan,sɐ.lɐn̪ˈsan̪
salanta,salanˈtaʔ,sɐ.lɐn̪ˈt̪aʔ
salapang,salaˈpaŋ,sɐ.lɐˈpaŋ
salapaw,salaˈpaw,sɐ.lɐˈpaʊ̯
salapi,salaˈpiʔ,sɐ.lɐˈpɪʔ
salapid,salaˈpid,sɐ.lɐˈpɪd̪̚
salapot,saˈlapot,sɐˈlaː.pot̪̚
salapsap,salapˈsap,sɐ.lɐpˈsap̚
salara,saˈlaɾa,sɐˈlaː.ɾɐ
salarin,salaˈɾin,sɐ.lɐˈɾɪn̪
salaryo,saˈlaɾjo,sɐˈlaɾ.jo
salasa,saˈlasaʔ,sɐˈlaː.sɐʔ
salasala,saˌlasaˈla,sɐˌlaː.sɐˈla
salat,saˈlat,sɐˈlat̪̚
salatan,saˈlatan,sɐˈlaː.t̪ɐn̪
salaula,salaˈʔulaʔ,sɐ.lɐˈʔuː.lɐʔ
salawa,salaˈwa,sɐ.lɐˈwa
salawag,saˈlawaɡ,sɐˈlaː.wɐɡ̚
salawahan,ˌsalawaˈhan,ˌsaː.lɐ.wɐˈhan̪
salawak,salaˈwak,sɐ.lɐˈwak̚
salawal,salaˈwal,sɐ.lɐˈwal
salawikain,saˌlawikaˈʔin,sɐˌlaː.wɪ.xɐˈʔɪn̪
salawilis,salaˈwilis,sɐ.lɐˈwiː.lɪs
salawsaw,salawˈsaw,sɐ.laʊ̯ˈsaʊ̯
salay,saˈlaj,sɐˈlaɪ̯
salay-salay,saˌlajsaˈlaj,sɐˌlaɪ̯sɐˈlaɪ̯
salaysay,salajˈsaj,sɐ.laɪ̯ˈsaɪ̯
salba,salˈba,sɐlˈba
salbabida,salbaˈbida,sɐl.bɐˈbiː.d̪ɐ
salbahe,salˈbahe,sɐlˈbaː.hɛ
salbakuta,salbaˈkuta,sɐl.bɐˈxuː.t̪ɐ
saleko,saˈleko,sɐˈlɛː.xo
sali,ˈsali,ˈsaː.lɪ
salidangdang,salidaŋˈdaŋ,sɐ.lɪ.d̪ɐn̪ˈd̪aŋ
salig,ˈsaliɡ,ˈsaː.lɪɡ̚
saligambatas,saliɡambaˈtas,sɐ.lɪ.ɣɐm.bɐˈt̪as
saligan,saliˈɡan,sɐ.lɪˈɣan̪
saligang-batas,saliˌɡaŋbaˈtas,sɐ.lɪˌɣambɐˈt̪as
salik,ˈsalik,ˈsaː.lɪk̚
salikmata,saˌlikmaˈta,sɐˌlik.mɐˈt̪a
salikop,saˈlikop,sɐˈliː.xop̚
saliksik,salikˈsik,sɐ.lɪkˈsɪk̚
salimao,salimaˈʔo,sɐ.lɪ.mɐˈʔo
salimpusa,ˌsalimˈpusaʔ,ˌsaː.lɪmˈpuː.sɐʔ
salimuot,salimuˈʔot,sɐ.lɪ.mʊˈʔot̪̚
salin,ˈsalin,ˈsaː.lɪn̪
saling,saˈliŋ,sɐˈlɪŋ
saling-pusa,ˌsaliŋˈpusaʔ,ˌsaː.lɪmˈpuː.sɐʔ
salinlahi,ˌsalinˈlahiʔ,ˌsaː.lɪn̪ˈlaː.hɪʔ
salipadpad,salipadˈpad,sɐ.lɪ.pɐd̪ˈpad̪̚
salipapaw,salipaˈpaw,sɐ.lɪ.pɐˈpaʊ̯
salipawpaw,salipawˈpaw,sɐ.lɪ.paʊ̯ˈpaʊ̯
salirandang,saliɾanˈdaŋ,sɐ.lɪ.ɾɐn̪ˈd̪aŋ
salirangdang,saliɾaŋˈdaŋ,sɐ.lɪ.ɾɐn̪ˈd̪aŋ
salirangrang,saliɾaŋˈɾaŋ,sɐ.lɪ.ɾɐŋˈɾaŋ
saliranrang,saliɾanˈɾaŋ,sɐ.lɪ.ɾɐn̪ˈɾaŋ
saliro,saˈliɾo,sɐˈliː.ɾo
salisi,saliˈsi,sɐ.lɪˈsɪ
salisipan,salisiˈpan,sɐ.lɪ.sɪˈpan̪
salit,saˈlit,sɐˈlɪt̪̚
salit-in,salitˈʔin,sɐ.lɪt̪ˈʔɪn̪
salita,saliˈtaʔ,sɐ.lɪˈt̪aʔ
salitain,salitaˈʔin,sɐ.lɪ.t̪ɐˈʔɪn̪
salitang-hiram,saliˌtaŋhiˈɾam,sɐ.lɪˌt̪aŋhɪˈɾam
salitang-ugat,saliˌtaŋʔuˈɡat,sɐ.lɪˌt̪aŋʔʊˈɣat̪̚
salitikan,ˌsalitiˈkan,ˌsaː.lɪ.t̪ɪˈxan̪
salitin,saliˈtin,sɐ.lɪˈt̪ɪn̪
saliw,ˈsaliw,ˈsaː.lɪʊ̯
saliwa,saliˈwaʔ,sɐ.lɪˈwaʔ
salo,saˈlo,sɐˈlo
salo-salo,ˌsaloˈsalo,ˌsaː.loˈsaː.lo
salog,ˈsaloɡ,ˈsaː.loɡ̚
salok,ˈsalok,ˈsaː.lok̚
salong,ˈsaloŋ,ˈsaː.loŋ
saloobin,ˌsaloʔoˈbin,ˌsaː.lo.ʔoˈbɪn̪
saloong,saloˈʔoŋ,sɐ.loˈʔoŋ
salop,saˈlop,sɐˈlop̚
salot,ˈsalot,ˈsaː.lot̪̚
saloy,ˈsaloj,ˈsaː.loɪ̯
salpikaw,salpiˈkaw,sɐl.pɪˈxaʊ̯
salpok,salˈpok,sɐlˈpok̚
salpukin,salpuˈkin,sɐl.pʊˈxɪn̪
salsahan,ˌsalsaˈhan,ˌsal.sɐˈhan̪
salsal,salˈsal,sɐlˈsal
salsitsas,salˈsit͡ʃas,sɐlˈsiː.t͡ʃɐs
salsitson,salsiˈt͡ʃon,sɐl.sɪtˈt͡ʃon̪
salta,salˈta,sɐlˈt̪a
saltik,salˈtik,sɐlˈt̪ɪk̚
salu-salo,ˌsaluˈsalo,ˌsaː.lʊˈsaː.lo
salubayo,salubaˈjo,sɐ.lʊ.bɐˈjo
salubong,saˈluboŋ,sɐˈluː.boŋ
salubsob,salubˈsob,sɐ.lʊbˈsob̚
salukoy,saˈlukoj,sɐˈluː.xoɪ̯
salulo,saˈluloʔ,sɐˈluː.loʔ
salumpong,salumˈpoŋ,sɐ.lʊmˈpoŋ
salumpuwit,salumpuˈit,sɐ.lʊmˈpwɪt̪̚
salungat,saluˈŋat,sɐ.lʊˈŋat̪̚
salungguhit,saluŋˈɡuhit,sɐ.lʊŋˈɡuː.hɪt̪̚
salungguhitan,saluŋɡuˈhitan,sɐ.lʊŋ.ɡʊˈhiː.t̪ɐn̪
salungki,saluŋˈkiʔ,sɐ.lʊŋˈkɪʔ
salungso,saluŋˈsoʔ,sɐ.lʊn̪ˈsoʔ
saluno,saˈlunoʔ,sɐˈluː.n̪oʔ
saluobin,ˌsaluʔoˈbin,ˌsaː.lʊ.ʔoˈbɪn̪
saluong,saluˈʔoŋ,sɐ.lʊˈʔoŋ
saluubin,ˌsaluʔuˈbin,ˌsaː.lʊ.ʔʊˈbɪn̪
saluwal,saluˈal,sɐˈlwal
saluyan,saˈlujan,sɐˈluː.jɐn̪
saluyot,saˈlujot,sɐˈluː.jot̪̚
saluysoy,salujˈsoj,sɐ.lʊɪ̯ˈsoɪ̯
salvage,ˈsalvejd͡ʒ,ˈsal.veɪ̯d͡ʒ
salwa,salˈwa,sɐlˈwa
salwak,salˈwak,sɐlˈwak̚
sama,ˈsama,ˈsaː.mɐ
sama-sama,ˌsamaˈsama,ˌsaː.mɐˈsaː.mɐ
samahan,saˈmahan,sɐˈmaː.hɐn̪
samain,samaˈʔin,sɐ.mɐˈʔɪn̪
samaing-palad,samaˌʔiŋˈpalad,sɐ.mɐˌʔɪmˈpaː.lɐd̪̚
samakailan,samakaʔiˈlan,sɐ.mɐ.xɐ.ʔɪˈlan̪
samakalawa,samakalaˈwa,sɐ.mɐ.xɐ.lɐˈwa
samakatlo,samakatˈlo,sɐ.mɐ.xɐt̪ˈl̪o
samakatuwid,samakatuˈid,sɐ.mɐ.xɐˈt̪wɪd̪̚
samakatwid,samakatˈwid,sɐ.mɐ.xɐt̪ˈwɪd̪̚
samala,samaˈlaʔ,sɐ.mɐˈlaʔ
samalamig,samalaˈmiɡ,sɐ.mɐ.lɐˈmɪɡ̚
samang-palad,saˌmaŋˈpalad,sɐˌmamˈpaː.lɐd̪̚
samantala,samanˈtala,sɐ.mɐn̪ˈt̪aː.lɐ
samaral,saˈmaɾal,sɐˈmaː.ɾɐl
samaritano,samaɾiˈtano,sɐ.mɐ.ɾɪˈt̪aː.n̪o
samasam,saˈmasam,sɐˈmaː.sɐm
samat,ˈsamat,ˈsaː.mɐt̪̚
samay,ˈsamaj,ˈsaː.maɪ̯
samaya,samaˈjaʔ,sɐ.mɐˈjaʔ
samaynaka,samajˈnakaʔ,sɐ.maɪ̯ˈn̪aː.xɐʔ
samba,samˈba,sɐmˈba
sambahayan,sambahaˈjan,sɐm.bɐ.hɐˈjan̪
sambakol,samˈbakol,sɐmˈbaː.xol
sambal,samˈbal,sɐmˈbal
sambalilo,sambaˈlilo,sɐm.bɐˈliː.lo
sambasamba,samˌbasamˈba,sɐmˌbaː.sɐmˈba
sambat,samˈbat,sɐmˈbat̪̚
sambit,samˈbit,sɐmˈbɪt̪̚
sambog,samˈboɡ,sɐmˈboɡ̚
sambong,samˈboŋ,sɐmˈboŋ
sambot,samˈbot,sɐmˈbot̪̚
sambulat,samˈbulat,sɐmˈbuː.lɐt̪̚
samg,ˈsamd͡ʒi,ˈsam.d͡ʒɪ
samgiyup,ˈsamɡiup,ˈsam.ɡjʊp̚
samgiyupsalan,ˌsamɡiupˈsalan,ˌsam.ɡjʊpˈsaː.lɐn̪
samgyup,ˈsamɡjup,ˈsam.ɡjʊp̚
samgyupsal,ˌsamɡjupˈsal,ˌsam.ɡjʊpˈsal
samgyupsalan,ˌsamɡjupˈsalan,ˌsam.ɡjʊpˈsaː.lɐn̪
samid,saˈmid,sɐˈmɪd̪̚
samil,ˈsamil,ˈsaː.mɪl
saminaka,saminaˈkaʔ,sɐ.mɪ.n̪ɐˈxaʔ
samlang,samˈlaŋ,sɐmˈlaŋ
samo,ˈsamoʔ,ˈsaː.moʔ
samok,ˈsamok,ˈsaː.mok̚
samot,ˈsamot,ˈsaː.mot̪̚
samot-sari,ˌsamotˈsaɾiʔ,ˌsaː.mot̪ˈsaː.ɾɪʔ
sampa,samˈpa,sɐmˈpa
sampa-sampalukan,samˌpasampaˈlukan,sɐmˌpasɐm.pɐˈluː.xɐn̪
